scenario,date,month,alpha_gasoline,alpha_diesel,optimal_u_gasoline,optimal_u_diesel,optimal_price_gasoline,optimal_price_diesel,S_gasoline,S_diesel,LC,LF,LV,LT,Lpi,LE,total_loss,f_gasoline,f_diesel,u_hist_gasoline,u_hist_diesel,historical_alpha_gasoline,historical_alpha_diesel,gasoline_price_after,diesel_price_after,grid_step
equal_weight,2018-01-27,2018-01-01,0.0,0.0,0.0,0.0,7517.315283404578,6289.987697279738,76.58047878211167,85.47269914181184,0.0,0.11443263043988347,0.08534561208284462,0.0,0.06174980135182573,0.0,0.04024739893079212,0.0,0.0,65,60,,,8760,7735,0.05
equal_weight,2018-02-10,2018-02-01,0.0,0.0,0.0,0.0,7517.315283404578,6289.987697279738,53.60633514747816,59.83088939926829,0.0,0.056071988915542895,0.0,0.0,0.0,0.0,0.01009295800479772,0.0,0.0,-170,-160,,,8590,7575,0.05
equal_weight,2018-03-01,2018-03-01,1.0,1.0,-152.73941088260733,-146.21615845913513,7364.57587252197,6143.771538820603,37.52443460323471,41.8816225794878,-0.4579341109230723,0.027475274568616013,0.23886908714425006,0.0,0.0007119146782108075,0.0,-0.05359568182937713,-152.73941088260733,-146.21615845913513,-190,-185,1.2439487549551338,1.265250037681056,8400,7390,0.05
equal_weight,2018-03-14,2018-03-01,1.0,1.0,-63.13423208262028,-60.56793170144131,7301.44164043935,6083.203607119162,26.267104222264294,29.317135805641456,-0.08205209560315405,0.013462884538621845,0.05823156004461989,0.0,0.0007119146782108075,0.0,-0.006522901987153806,-63.13423208262028,-60.56793170144131,0,0,-0.0,-0.0,8400,7390,0.05
equal_weight,2018-03-29,2018-03-01,0.65,0.6,71.22462471126806,63.25014878474061,7372.666265150618,6146.453755903903,56.73869395396011,62.68876092044277,0.0967419821666605,0.061997186809406635,0.10227102468714483,0.03685258133943464,0.0007119146782108075,0.0,0.045561762167582745,109.57634570964316,105.41691464123436,170,165,1.5514297259964138,1.5652137094084464,8570,7555,0.05
equal_weight,2018-04-13,2018-04-01,0.0,0.0,0.0,0.0,7372.666265150618,6146.453755903903,39.717085767772076,43.882132644309934,0.0,0.03033886028934995,0.020152151538082485,0.0,0.00548289468583615,0.0,0.007476210005891239,0.0,0.0,55,50,,,8625,7605,0.05
equal_weight,2018-04-27,2018-04-01,0.65,0.6,204.31843291753677,181.29603332350692,7576.984698068154,6327.74978922741,137.8195777622679,151.58151506668824,0.7790519644640727,0.3631913418620098,0.3936257139159268,0.3026335379956313,0.00548289468583615,0.0,0.30042732441295167,314.3360506423642,302.1600555391782,255,245,0.8112337082523385,0.8108285509903648,8880,7850,0.05
equal_weight,2018-05-01,2018-05-01,0.0,0.0,0.0,0.0,7576.984698068154,6327.74978922741,96.47370443358753,106.10706054668177,0.0,0.17828233097131493,0.16553458384106134,0.0,0.001136383864941306,0.0,0.04864427795894282,0.0,0.0,-75,-65,,,8805,7785,0.05
equal_weight,2018-05-12,2018-05-01,0.8,0.75,85.52616964817446,77.19586695587256,7662.510867716329,6404.945656183282,88.91313551555487,100.00689803463476,0.1317509305455768,0.1559097161836245,0.0701757479708063,0.012896655098042662,0.001136383864941306,0.0,0.06111788912598454,106.90771206021807,102.92782260783008,170,165,1.5901565633005394,1.6030650976526912,8975,7950,0.05
equal_weight,2018-05-26,2018-05-01,0.75,0.65,173.83791106636002,144.75319822042457,7836.348778782689,6549.698854403707,120.18516521634174,147.9488584352422,0.48362686473935806,0.32179465645279126,0.18112631439576155,0.11063275903119892,0.001136383864941306,0.0,0.18320695097546824,231.78388142181336,222.6972280314224,260,250,1.1217346021004686,1.1226004122724202,9235,8200,0.05
equal_weight,2018-06-09,2018-06-01,1.0,1.0,-206.9503015082689,-198.94677865235644,7629.39847727442,6350.75207575135,84.12961565143921,103.56420090466952,-0.77823416228161,0.15731238103405357,0.8410641989973643,0.0,0.015473037834686523,0.0,-0.027659500724823705,-206.9503015082689,-198.94677865235644,-130,-125,0.6281701406209632,0.6283087408941036,9105,8075,0.05
equal_weight,2018-06-26,2018-06-01,0.75,0.75,48.530169918316055,46.741048374111756,7677.928647192736,6397.493124125462,75.06745426211279,88.0752900913059,0.04549119537732546,0.11732214106951483,0.29675560751835867,0.0055933854060681645,0.015473037834686523,0.0,0.06277391749560296,64.7068932244214,62.321397832149,-55,-55,-0.8499867210320975,-0.8825219252644523,9050,8020,0.05
equal_weight,2018-07-10,2018-07-01,0.7,0.65,219.04544991196235,195.81204723333283,7896.974097104699,6593.305171358795,146.42383937431998,167.08995926647796,0.8317769678724202,0.42760690990910744,0.3785502344723447,0.2255870059192992,0.0,0.0,0.3051497825133833,312.9220713028034,301.24930343589665,270,260,0.8628346312418812,0.8630725350550922,9320,8280,0.05
equal_weight,2018-07-24,2018-07-01,0.0,0.0,-0.0,0.0,7896.974097104699,6593.305171358795,51.59715640334797,116.96297148653457,0.0,0.1536540769649084,0.19236352325559972,0.02496833820037005,0.0,0.0,0.05138838705531009,-50.89953115867601,0.0,-125,-120,2.4558182984106582,,9195,8160,0.05
equal_weight,2018-08-07,2018-08-01,0.0,0.0,0.0,0.0,7896.974097104699,6593.305171358795,36.118009482343574,81.8740800405742,0.0,0.07633686067219232,0.0,0.0,0.0,0.0,0.013740634920994617,0.0,0.0,70,70,,,9265,8230,0.05
