date,month,alpha_gasoline,alpha_diesel,u_gasoline,u_diesel,price_gasoline,price_diesel,S_gasoline,S_diesel,LC,LC_raw,LC_winsorized,consumer_increase_loss,consumer_decrease_reward,LF,LF_raw,LF_winsorized,LV,LV_raw,LV_winsorized,LT,LT_raw,LT_winsorized,price_gap_g,energy_A,LE,LE_raw,LE_winsorized,cpi_yoy,cpi_target,gasoline_price_before,diesel_price_before,omega_gasoline,omega_diesel,Lpi,Lpi_contribution,weighted_event_loss,u_hist_gasoline,u_hist_diesel,f_gasoline,f_diesel
2016-06-23,2016-06-01,0.0,0.0,0.0,0.0,7501.6594071853915,6525.5093592036455,70.54514792284182,67.68462035558822,0.0,0.0,0.0,0.0,0.0,0.5232092773177828,0.12852021668899166,0.12852021668899166,0.05955352575764438,0.028543178339437786,0.028543178339437786,0.0,0.0,0.0,0.0,0.010562137743339906,0.0,0.0,0.0,0.019,0.03,7501.6594071853915,6525.5093592036455,0.4302525607944327,0.5697474392055673,0.015087083343480452,0.015087083343480452,0.09964164773648457,0,0,0.0,0.0
2016-07-07,2016-07-01,0.0,0.0,0.0,0.0,7501.6594071853915,6525.5093592036455,49.38160354598927,47.37923424891175,0.0,0.0,0.0,0.0,0.0,0.2566866809015084,0.06305206975640659,0.06305206975640659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007393496420337934,0.0,0.0,0.0,0.018,0.03,7501.6594071853915,6525.5093592036455,0.4170589864303517,0.5829410135696483,0.06715426911777199,0.0,0.04278111348358472,0,0,0.0,0.0
2016-07-22,2016-07-01,0.98178374940903,0.9901813379637037,-155.0,-150.0,7346.6594071853915,6375.5093592036455,31.691215396441763,31.678060355348336,-0.5516637873974831,-0.0004860712889064291,-0.0004860712889064291,0.0,0.0004860712889064291,0.11118565767983747,0.027311451530401005,0.027311451530401005,0.34067055895823367,0.16327867066867413,0.16327867066867413,0.0005984084716968961,3.3621543108681904e-05,3.3621543108681904e-05,0.0,0.005175447494236553,0.0,0.0,0.0,0.018,0.03,7501.6594071853915,6525.5093592036455,0.4170589864303517,0.5829410135696483,0.06715426911777199,0.06715426911777199,-0.005342482194990518,-155,-150,-157.87590708575073,-151.48740361888989
2016-08-05,2016-08-01,0.9908229309590386,1.0,-220.0,-213.3250115912218,7126.6594071853915,6162.184347612424,20.14619588890335,22.174642248743822,-1.1639346185858077,-0.0010255434798934523,-0.0010255434798934523,0.0,0.0010255434798934523,0.050810626305811006,0.012481033853992527,0.012481033853992527,0.4237570342408341,0.2031008650965521,0.2031008650965521,0.0002165633480821789,1.216759836748018e-05,1.216759836748018e-05,0.0,0.015225752251635987,0.0,0.0,0.0,0.013,0.03,7346.6594071853915,6375.5093592036455,0.4219782861263571,0.5780217138736429,0.386382979664885,0.0,-0.11485839911518002,-220,-215,-222.03765488860589,-213.3250115912218
2016-08-19,2016-08-01,1.0,1.0,127.19421024091638,122.35627221783258,7253.853617426308,6284.540619830256,14.102337122232356,15.522249574120679,0.4111989116738144,0.00036230760394319794,0.00036230760394319794,0.00036230760394319794,0.0,0.024897206889847413,0.006115706588456343,0.006115706588456343,0.8504895530346483,0.40762783864195706,0.40762783864195706,0.0,0.0,0.0,0.0,0.02226096558181559,0.0,0.0,0.0,0.013,0.03,7126.6594071853915,6162.184347612424,0.4219782861263571,0.5780217138736429,0.386382979664885,0.386382979664885,0.27882810854386575,175,170,127.19421024091638,122.35627221783258
2016-09-02,2016-09-01,0.89385284199904,0.9072094198976108,205.0,200.0,7458.853617426308,6484.540619830256,34.21587517993797,31.32183938944948,1.04910070744266,0.0009243632529605964,0.0009243632529605964,0.0009243632529605964,0.0,0.11654142452323744,0.02862703278075298,0.02862703278075298,0.38595402316248667,0.18498240656282694,0.18498240656282694,0.06302048574706866,0.003540802108410613,0.003540802108410613,0.0031932227987478672,0.03541060229869571,4.848003718912676e-05,2.854544091461044e-07,2.854544091461044e-07,0.019,0.03,7253.853617426308,6284.540619830256,0.4129458819688189,0.5870541180311811,0.02465416904443632,0.0,0.2691108534854402,205,200,229.34423919437532,220.456264687565
2016-09-19,2016-09-01,1.0,1.0,-146.9203130008538,-141.05545842572835,7311.9333044254545,6343.485161404528,23.95111262595657,21.925287572614636,-0.49710278649919926,-0.0004379975587894563,-0.0004379975587894563,0.0,0.0004379975587894563,0.057105298016386336,0.014027246062568957,0.014027246062568957,0.9159786625525587,0.43901585989644587,0.43901585989644587,0.0,0.0,0.0,0.0,0.0446153480005118,0.016108576113733918,9.484860869212119e-05,9.484860869212119e-05,0.019,0.03,7458.853617426308,6484.540619830256,0.4129458819688189,0.5870541180311811,0.02465416904443632,0.0,0.08201495836391323,-155,-150,-146.9203130008538,-141.05545842572835
2016-09-30,2016-09-01,0.0,0.0,0.0,0.0,7311.9333044254545,6343.485161404528,16.7657788381696,15.347701300830243,0.0,0.0,0.0,0.0,0.0,0.027981596028029306,0.006873350570658789,0.006873350570658789,0.1276237932171697,0.061168312770896044,0.061168312770896044,0.0,0.0,0.0,0.0,0.05105866999178306,0.04447430903364253,0.00026186835537797483,0.00026186835537797483,0.019,0.03,7311.9333044254545,6343.485161404528,0.4129458819688189,0.5870541180311811,0.02465416904443632,0.02465416904443632,0.037455644553879626,0,0,0.0,0.0
2016-10-20,2016-10-01,1.0,1.0,353.4320830964931,339.8876376195256,7665.365387521948,6683.372799024054,11.73604518671874,10.743390910581184,2.898007981610136,0.002647154013595852,0.0025534365442541,0.002647154013595852,0.0,0.01371101417072709,0.003367949668785029,0.003367949668785029,1.7582786773358938,0.8427185665189125,0.8427185665189125,0.0,0.0,0.0,0.0,0.035741068994248136,0.00012699988986248877,7.477856995218626e-07,7.477856995218626e-07,0.021,0.03,7311.9333044254545,6343.485161404528,0.4185863874345549,0.581413612565445,0.0,0.0,0.7783541121677696,355,340,353.4320830964931,339.8876376195256
2016-11-02,2016-11-01,-0.0,-0.0,0.0,0.0,7665.365387521948,6683.372799024054,-47.5839111063999,-45.984338162853554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7399756993063636,0.354660082395551,0.354660082395551,0.38310409824853153,0.021524680153425242,0.021524680153425242,0.0,0.025018748295973694,0.0,0.0,0.0,0.023,0.03,7665.365387521948,6683.372799024054,0.4098867545317513,0.5901132454682487,0.0,0.0,0.18717996625914912,0,0,-55.79914273710302,-53.50471180026038
2016-11-17,2016-11-01,1.0,1.0,-284.2294865125539,-272.9682691056422,7381.135901009394,6410.404529918412,-33.30873777447994,-32.189036713997496,-1.7568342619332993,-0.0015479477058326664,-0.0015479477058326664,0.0,0.0015479477058326664,0.0,0.0,0.0,1.1353492761136463,0.5441571502843163,0.5441571502843163,0.0,0.0,0.0,0.0,0.017513123807181584,0.0,0.0,0.0,0.023,0.03,7665.365387521948,6683.372799024054,0.4098867545317513,0.5901132454682487,0.0,0.0,-0.10358083096994211,-365,-355,-284.2294865125539,-272.9682691056422
2016-12-01,2016-12-01,1.0,1.0,128.41453039267043,123.46754770676112,7509.5504314020645,6533.872077625173,-23.31611644213595,-22.53232569979825,0.3888746849242111,0.00034263771456871086,0.00034263771456871086,0.00034263771456871086,0.0,0.0,0.0,0.0,1.1419383511213304,0.5473152024843092,0.5473152024843092,0.0,0.0,0.0,0.0,0.012259186665027108,0.0,0.0,0.0,0.021,0.03,7381.135901009394,6410.404529918412,0.4148449039881831,0.5851550960118168,0.0,0.0,0.25513550600759016,175,170,128.41453039267043,123.46754770676112
2016-12-15,2016-12-01,1.0,1.0,404.6678990806208,388.87266258842754,7914.218330482685,6922.7447402136,-16.32128150949518,-15.77262798985879,2.898007981610136,0.0032773735025330734,0.0025534365442541,0.0032773735025330734,0.0,0.0,0.0,0.0,1.7853564204566161,0.8556965529788502,0.8556965529788502,0.0,0.0,0.0,0.0,0.008581430665518974,0.0,0.0,0.0,0.021,0.03,7509.5504314020645,6533.872077625173,0.4148449039881831,0.5851550960118168,0.0,0.0,0.7805607336777918,435,420,404.6678990806208,388.87266258842754
2016-12-29,2016-12-01,1.0,1.0,77.71243352081123,74.71447030925725,7991.930764003496,6997.459210522858,-11.424897056646628,-11.04083959290115,0.12275356515361316,0.00010815823875908134,0.00010815823875908134,0.00010815823875908134,0.0,0.0,0.0,0.0,0.6818648262383111,0.32680834746734744,0.32680834746734744,0.0,0.0,0.0,0.0,0.006007001465863282,0.0,0.0,0.0,0.021,0.03,7914.218330482685,6922.7447402136,0.4148449039881831,0.5851550960118168,0.0,0.0,0.1341030652319873,100,95,77.71243352081123,74.71447030925725
2017-01-13,2017-01-01,0.0,0.0,0.0,0.0,7991.930764003496,6997.459210522858,-7.997427939652639,-7.728587715030804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03576634658074408,0.017142313507328772,0.017142313507328772,0.0,0.0,0.0,0.0,0.004204901026104297,0.0,0.0,0.0,0.025,0.03,7991.930764003496,6997.459210522858,0.4193319649188281,0.5806680350811718,0.0,0.0,0.005961057763457345,70,70,0.0,0.0
2017-01-26,2017-01-01,0.0,0.0,0.0,0.0,7991.930764003496,6997.459210522858,-5.598199557756847,-5.4100114005215625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002943430718273008,0.0,0.0,0.0,0.025,0.03,7991.930764003496,6997.459210522858,0.4193319649188281,0.5806680350811718,0.0,0.0,0.0,-70,-70,0.0,0.0
2017-02-15,2017-02-01,0.0,0.0,0.0,0.0,7991.930764003496,6997.459210522858,-3.918739690429793,-3.7870079803650936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020604015027911055,0.0,0.0,0.0,0.008,0.03,7991.930764003496,6997.459210522858,0.4193319649188281,0.5806680350811718,0.9683599772417815,0.0,0.0,50,50,0.0,0.0
