w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.15000000000000002,0.25,0.6,660.8049966942528,1.5016430885725083,2811.9361850151013,0.0,0.0,329.5897052504154,435.9489928007883,329.5897052504154,15,194
0.05,0.1,0.85,663.798937267726,1.5067372692423393,2775.455450594866,0.0,0.0,333.3616451446054,441.7427890911096,333.3616451446054,15,194
0.30000000000000004,0.55,0.1499999999999999,558.481471119774,1.506023348259839,2915.7656396173447,0.0,0.0,335.2611688153817,437.55495070183423,335.2611688153817,16,194
0.2,0.4,0.4,537.424092217122,1.5145328244061365,2891.0412036328257,0.0,0.0,336.3209305581941,441.38068384569635,336.3209305581941,16,194
0.1,0.2,0.7,594.5475378333861,1.513040961422364,2822.22075299778,0.0,0.0,338.49397066724885,446.26175489697226,338.49397066724885,15,194
0.0,0.05,0.95,613.5263034324214,1.5153725327608156,2781.011174389554,0.0,0.0,341.231334788586,451.2402906952301,341.231334788586,15,194
0.15000000000000002,0.30000000000000004,0.5499999999999999,526.4434885738592,1.5195351815592923,2868.2224942161847,0.0,0.0,344.1325854437527,450.49985138183104,344.1325854437527,15,194
0.25,0.5,0.25,471.0627553352618,1.520789420916288,2934.7696491861548,0.0,0.0,344.43980119340927,447.5973600831297,344.43980119340927,16,194
0.05,0.15000000000000002,0.7999999999999999,526.9146766693541,1.5247169320817,2833.3005959514003,0.0,0.0,347.5165109865221,456.86481077104077,347.5165109865221,15,194
0.35000000000000003,0.65,0.0,443.2169681419083,1.5185729376306059,2980.0741262688607,0.0,0.0,350.34966555186014,451.6442959338573,350.34966555186014,16,194
0.1,0.25,0.65,449.39037129980085,1.5320791914752312,2883.5639116883103,0.0,0.0,354.56189589158936,462.7695448758533,354.56189589158936,15,194
