date,f_gasoline,f_diesel,alpha_hat_gasoline,alpha_hat_diesel,adjusted_u_gasoline,adjusted_u_diesel,S_gasoline_lag,S_diesel_lag,prev_u_gasoline,prev_u_diesel
2022-11-22,-155.5496661409961,-149.43426046342506,1.0,1.0,-155.5496661409961,-149.43426046342506,26.909883666942516,25.865745550838234,0.0,0.0
2022-12-06,-578.5488712533701,-557.3811562272022,1.0,1.0,-578.5488712533701,-557.3811562272022,18.836918566859765,18.106021885586756,-155.5496661409961,-149.43426046342506
2022-12-20,-362.4504538524821,-348.5696604935322,1.0,1.0,-362.4504538524821,-348.5696604935322,13.185842996801853,12.674215319910672,-578.5488712533701,-557.3811562272022
2023-01-04,126.43124492032432,121.75863562298954,0.8450593331535703,0.856725673162668,106.84190352214499,104.31374906747372,9.23009009776132,8.87195072393746,-362.4504538524821,-348.5696604935322
2023-01-18,-198.3598752879528,-190.5122642597364,1.0,1.0,-198.3598752879528,-190.5122642597364,26.05040446661225,23.65525206227204,106.84190352214499,104.31374906747372
2023-02-04,255.586277255904,245.96560171908567,0.8909717980829114,0.8619189678125148,227.7201650120103,212.00241755109843,18.23528312662856,16.55867644359043,-198.3598752879528,-190.5122642597364
2023-02-17,0.0,0.0,0.0,0.0,0.0,0.0,40.63081043253371,45.554257678500534,227.7201650120103,212.00241755109843
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,28.441567302773592,31.88798037495037,0.0,0.0
2023-03-18,-147.92394764537534,-142.36819571255165,1.0,1.0,-147.92394764537534,-142.36819571255165,19.909097111941513,22.321586262465257,0.0,0.0
2023-04-01,-339.9439742208384,-326.44235991757216,1.0,1.0,-339.9439742208384,-326.44235991757216,13.936367978359044,15.625110383725684,-147.92394764537534,-142.36819571255165
2023-04-18,629.8240815578414,606.0605524302621,0.9941791991581992,0.8872282069056096,626.158001013723,537.7140172089246,9.755457584851342,10.937577268607981,-339.9439742208384,-326.44235991757216
2023-04-29,-88.74601402780806,-85.65229308535193,0.40322186062573573,0.5250102071532516,-35.78433289941041,-44.96832813589164,10.49490085351431,76.00283930936303,626.158001013723,537.7140172089246
2023-05-17,-427.1976753663856,-410.6492882619271,1.0,1.0,-427.1976753663856,-410.6492882619271,-45.61525053093764,12.518022567093823,-35.78433289941041,-44.96832813589164
2023-05-31,125.83775724009702,121.07261401358726,0.766982354474338,0.8148655957863654,96.51533932977979,98.65790775159444,-31.93067537165632,8.76261579696569,-427.1976753663856,-410.6492882619271
2023-06-14,-74.74287503864271,-71.76115520577379,0.8654067878834916,0.8687274340405486,-64.68299140436899,-62.34088422569742,6.970945150157803,28.5485373198688,96.51533932977979,98.65790775159444
2023-06-29,75.87922170482618,72.90585337230361,0.9488877868878092,0.8633126318637535,72.00086675426192,62.94054415311634,-5.180222029163261,10.56370514383179,-64.68299140436899,-62.34088422569742
2023-07-13,0.0,0.0,0.0,0.0,0.0,0.0,0.25219953014998,17.359902819869525,72.00086675426192,62.94054415311634
2023-07-27,377.68927258095096,363.2204964247784,0.9196738345595807,0.8584327090733426,347.35094158654186,311.80035473688685,0.17653967110498597,12.151931973908667,0.0,0.0
2023-08-10,312.70055721218984,301.4693932521157,0.9944579348670654,0.9687547232873724,310.96755035701494,292.0498986395654,30.461908764182567,59.92649406962761,347.35094158654186,311.80035473688685
2023-08-24,97.61039623126906,94.0184579217876,1.0,0.9543161170482672,97.61039623126906,89.72332969478624,23.056342990102678,51.36804046128964,310.96755035701494,292.0498986395654
2023-09-06,0.0,0.0,0.0,0.0,0.0,0.0,16.13944009307187,40.252756549904106,97.61039623126906,89.72332969478624
2023-09-21,439.0063052152659,423.6017180895991,0.9621978974413232,0.9042645380485801,422.41094384161266,383.04801192487616,11.297608065150307,28.17692958493287,0.0,0.0
2023-10-11,-66.5690402544899,-64.006013499709,0.5269827096290657,0.5820525985445312,-35.08073321071744,-37.25486647998196,24.50368701925845,60.27755687417596,422.41094384161266,383.04801192487616
2023-10-25,-62.08497761600442,-59.90776023942204,0.9663264469521016,0.9330834500810173,-59.99435582877431,-55.89893961082631,-14.335726130291548,15.443142792196134,-35.08073321071744,-37.25486647998196
2023-11-08,-199.746028628283,-192.50212248873592,1.0,1.0,-199.746028628283,-192.50212248873592,-12.125630078434192,6.801379325941561,-59.99435582877431,-55.89893961082631
2023-11-22,-449.57893450423376,-433.1143093182241,1.0,1.0,-449.57893450423376,-433.1143093182241,-8.487941054903928,4.76096552815909,-199.746028628283,-192.50212248873592
2023-12-06,-69.64494917425536,-67.15599851097762,1.0,1.0,-69.64494917425536,-67.15599851097762,-5.941558738432775,3.332675869711352,-449.57893450423376,-433.1143093182241
2023-12-20,-410.62805471658464,-394.4596160798537,1.0,1.0,-410.62805471658464,-394.4596160798537,-4.1590911169029425,2.3328731087979406,-69.64494917425536,-67.15599851097762
2024-01-04,203.76092207747848,195.9095305512853,0.8283349369838856,0.7782482997015112,168.78229054882655,152.46625904685905,-2.9113637818320512,1.6330111761585613,-410.62805471658464,-394.4596160798537
2024-01-18,0.0,0.0,0.0,0.0,0.0,0.0,32.940676881369484,44.586379327737234,168.78229054882655,152.46625904685905
2024-02-01,152.60516385952997,146.9751511367754,0.9109917095977345,0.894906997350787,139.02203911783562,131.52909118898978,23.05847381695864,31.210465529416062,0.0,0.0
2024-02-19,0.0,0.0,0.0,0.0,0.0,0.0,29.724056413565393,37.29338581837686,139.02203911783562,131.52909118898978
2024-03-05,154.92176582660832,149.54058272834936,0.9106514937901649,0.8729603712911337,141.07973747061098,130.54300262163235,20.806839489495772,26.105370072863803,0.0,0.0
2024-03-18,0.0,0.0,0.0,0.0,0.0,0.0,28.40681599864439,37.271339157721684,141.07973747061098,130.54300262163235
2024-04-02,207.8376837042163,200.63659413778825,0.9101349801667961,0.8765375201736352,189.16034613604972,175.86550268162102,19.884771199051073,26.089937410405177,0.0,0.0
2024-04-17,252.47044091063108,243.55397158724804,0.9648338375414512,0.9243952292918103,243.5920243695864,225.14012941032522,32.59667740750231,43.03404764345086,189.16034613604972,175.86550268162102
2024-04-30,-108.92131539961456,-104.97064227748008,0.7854012095736942,0.8102247532728005,-85.54693286321512,-85.0498127401587,31.69609072629629,48.53767552733845,243.5920243695864,225.14012941032522
2024-05-16,-276.8320186754231,-266.81382039707603,1.0,1.0,-276.8320186754231,-266.81382039707603,-1.1871190279920398,14.055543331815528,-85.54693286321512,-85.0498127401587
2024-05-29,0.0,0.0,0.0,0.0,0.0,0.0,-0.830983319594452,9.83888033227089,-276.8320186754231,-266.81382039707603
2024-06-14,-177.7984666561842,-171.12116372840504,1.0,1.0,-177.7984666561842,-171.12116372840504,-0.5816883237161163,6.887216232589623,0.0,0.0
2024-06-28,267.126090734442,257.5118793242038,0.8635297794194289,0.8266236827743928,230.67133420908706,212.86541804512837,-0.4071818266012883,4.821051362812739,-177.7984666561842,-171.12116372840504
2024-07-12,105.18830223819728,101.63455543817348,1.0,0.9470413703711961,105.18830223819728,96.25212865923511,36.16972924673402,48.02119723304435,230.67133420908706,212.86541804512837
2024-07-26,-116.15576959573856,-111.86519898120515,0.9314208318688237,0.9108250142563302,-108.18990354322624,-101.8896214568434,25.318810472713807,38.99726484206941,105.18830223819728,96.25212865923511
2024-08-09,-388.8974063370984,-374.32060547143794,1.0,1.0,-388.8974063370984,-374.32060547143794,9.757301278387345,17.322507865086834,-108.18990354322624,-101.8896214568434
2024-08-22,0.0,0.0,0.0,0.0,0.0,0.0,6.830110894871154,12.12575550556079,-388.8974063370984,-374.32060547143794
2024-09-06,-191.9812849022911,-184.35794473075285,1.0,1.0,-191.9812849022911,-184.35794473075285,4.781077626409807,8.488028853892551,0.0,0.0
2024-09-21,-350.0173105689035,-336.2067495364629,1.0,1.0,-350.0173105689035,-336.2067495364629,3.3467543384868748,5.941620197724774,-191.9812849022911,-184.35794473075285
2024-10-11,156.07121060688564,150.08037707453926,0.8349486789154329,0.8106001665688918,130.31145111295146,121.6551786553436,2.342728036940798,4.159134138407353,-350.0173105689035,-336.2067495364629
2024-10-24,55.63730372372094,53.62011011591616,1.0,0.9504187735945581,55.63730372372094,50.9615592963742,27.399669119792748,31.33659231608081,130.31145111295146,121.6551786553436
2024-11-07,-142.69020436323288,-137.07800323587335,1.0,1.0,-142.69020436323288,-137.07800323587335,19.179768383854913,24.594165440798527,55.63730372372094,50.9615592963742
2024-11-20,50.7494309896493,0.0,0.9779876146191716,0.0,49.63231495684738,0.0,13.425837868698437,17.215915808558975,-142.69020436323288,-137.07800323587335
2024-12-04,0.0,55.4592775292263,0.0,0.880941024788947,0.0,48.856352780651235,10.515202540890826,12.051141065991281,49.63231495684738,0.0
2024-12-18,0.0,0.0,0.0,0.0,0.0,0.0,7.360641778623577,15.03872349476896,0.0,48.856352780651235
