variable,x_value,alpha_target,alpha_fitted
cpi_yoy,0.0169875,0.94,0.9408209558362204
cpi_yoy,0.0175,0.94,0.9359809089442752
cpi_yoy,0.0180125,0.93,0.93114086205233
cpi_yoy,0.018525,0.93,0.9263008151603849
cpi_yoy,0.0190375,0.92,0.9214607682684398
cpi_yoy,0.01955,0.92,0.9166207213764945
cpi_yoy,0.0200625,0.91,0.9123709241055183
cpi_yoy,0.020575,0.91,0.9123709241055183
cpi_yoy,0.0210875,0.91,0.9123709241055183
cpi_yoy,0.0216,0.91,0.9123709241055183
cpi_yoy,0.0221125,0.91,0.9123709241055183
cpi_yoy,0.022625,0.91,0.9123709241055183
cpi_yoy,0.0231375,0.91,0.9123709241055183
cpi_yoy,0.02365,0.91,0.9123709241055183
cpi_yoy,0.0241625,0.91,0.9123709241055183
cpi_yoy,0.024675,0.91,0.9123709241055183
cpi_yoy,0.0251875,0.91,0.9123709241055183
cpi_yoy,0.0257,0.91,0.9123709241055183
cpi_yoy,0.0262125,0.91,0.9123709241055183
cpi_yoy,0.026725,0.91,0.9123709241055183
cpi_yoy,0.0272375,0.91,0.9123709241055183
cpi_yoy,0.02775,0.91,0.9123709241055183
cpi_yoy,0.0282625,0.91,0.9123709241055183
cpi_yoy,0.028775,0.91,0.9123709241055183
cpi_yoy,0.0292875,0.91,0.9123709241055183
cpi_yoy,0.0298,0.91,0.9123709241055183
cpi_yoy,0.0303125,0.91,0.9099029758760441
cpi_yoy,0.030825,0.91,0.9058555407797062
cpi_yoy,0.0313375,0.91,0.9018081056833684
cpi_yoy,0.03185,0.9,0.8977606705870307
cpi_yoy,0.0323625,0.9,0.8937132354906928
cpi_yoy,0.032875,0.89,0.889665800394355
cpi_yoy,0.0333875,0.89,0.8856183652980173
cpi_yoy,0.0339,0.88,0.8815709302016794
cpi_yoy,0.0344125,0.88,0.8775234951053417
cpi_yoy,0.034925,0.87,0.8734760600090039
cpi_yoy,0.0354375,0.87,0.8694286249126661
cpi_yoy,0.03595,0.86,0.8653811898163283
cpi_yoy,0.0364625,0.86,0.8613337547199904
cpi_yoy,0.036975,0.86,0.8572863196236526
cpi_yoy,0.0374875,0.85,0.8532388845273149
cpi_yoy,0.038,0.85,0.8491914494309771
