variable,x_value,alpha_target,f_diesel,S_diesel_lag,prev_u_diesel,alpha_fitted,residual
S_diesel_lag,48.05104807980116,0.93,-189.6978065082755,48.05104807980116,0.0,0.931002159949993,0.0010021599499929756
S_diesel_lag,48.69676315124269,0.93,-189.6978065082755,48.69676315124269,0.0,0.9298072104098839,-0.00019278959011614916
S_diesel_lag,49.34247822268423,0.93,-189.6978065082755,49.34247822268423,0.0,0.9286122608697748,-0.001387739130225274
S_diesel_lag,49.98819329412576,0.93,-189.6978065082755,49.98819329412576,0.0,0.9274173113296657,-0.0025826886703343988
S_diesel_lag,50.633908365567294,0.93,-189.6978065082755,50.633908365567294,0.0,0.9262223617895565,-0.0037776382104435235
S_diesel_lag,51.27962343700883,0.93,-189.6978065082755,51.27962343700883,0.0,0.9250274122494474,-0.004972587750552648
S_diesel_lag,51.925338508450366,0.92,-189.6978065082755,51.925338508450366,0.0,0.9238324627093383,0.0038324627093382357
prev_u_diesel,-387.7473910922218,1.0,-189.6978065082755,18.398814096729858,-387.7473910922218,1.0,0.0
prev_u_diesel,-379.1815484196013,1.0,-189.6978065082755,18.398814096729858,-379.1815484196013,1.0,0.0
prev_u_diesel,-370.6157057469808,1.0,-189.6978065082755,18.398814096729858,-370.6157057469808,1.0,0.0
prev_u_diesel,-362.04986307436025,1.0,-189.6978065082755,18.398814096729858,-362.04986307436025,1.0,0.0
prev_u_diesel,-353.48402040173977,1.0,-189.6978065082755,18.398814096729858,-353.48402040173977,1.0,0.0
prev_u_diesel,-344.9181777291193,1.0,-189.6978065082755,18.398814096729858,-344.9181777291193,1.0,0.0
prev_u_diesel,-336.3523350564988,1.0,-189.6978065082755,18.398814096729858,-336.3523350564988,1.0,0.0
prev_u_diesel,-327.7864923838782,1.0,-189.6978065082755,18.398814096729858,-327.7864923838782,1.0,0.0
prev_u_diesel,-319.2206497112577,1.0,-189.6978065082755,18.398814096729858,-319.2206497112577,1.0,0.0
prev_u_diesel,-310.6548070386373,1.0,-189.6978065082755,18.398814096729858,-310.6548070386373,1.0,0.0
prev_u_diesel,-302.08896436601674,1.0,-189.6978065082755,18.398814096729858,-302.08896436601674,1.0,0.0
prev_u_diesel,-293.5231216933962,1.0,-189.6978065082755,18.398814096729858,-293.5231216933962,1.0,0.0
prev_u_diesel,-284.95727902077573,1.0,-189.6978065082755,18.398814096729858,-284.95727902077573,1.0,0.0
prev_u_diesel,-276.39143634815525,1.0,-189.6978065082755,18.398814096729858,-276.39143634815525,1.0,0.0
prev_u_diesel,-267.8255936755347,1.0,-189.6978065082755,18.398814096729858,-267.8255936755347,1.0,0.0
prev_u_diesel,-259.2597510029142,1.0,-189.6978065082755,18.398814096729858,-259.2597510029142,1.0,0.0
prev_u_diesel,-250.6939083302937,1.0,-189.6978065082755,18.398814096729858,-250.6939083302937,1.0,0.0
prev_u_diesel,-242.1280656576732,1.0,-189.6978065082755,18.398814096729858,-242.1280656576732,1.0,0.0
prev_u_diesel,-233.5622229850527,1.0,-189.6978065082755,18.398814096729858,-233.5622229850527,1.0,0.0
prev_u_diesel,-224.9963803124322,1.0,-189.6978065082755,18.398814096729858,-224.9963803124322,1.0,0.0
prev_u_diesel,-216.4305376398117,1.0,-189.6978065082755,18.398814096729858,-216.4305376398117,1.0,0.0
prev_u_diesel,-207.8646949671912,1.0,-189.6978065082755,18.398814096729858,-207.8646949671912,1.0,0.0
prev_u_diesel,-199.29885229457068,1.0,-189.6978065082755,18.398814096729858,-199.29885229457068,1.0,0.0
prev_u_diesel,-190.73300962195017,1.0,-189.6978065082755,18.398814096729858,-190.73300962195017,1.0,0.0
prev_u_diesel,-182.16716694932967,1.0,-189.6978065082755,18.398814096729858,-182.16716694932967,1.0,0.0
prev_u_diesel,-173.60132427670916,1.0,-189.6978065082755,18.398814096729858,-173.60132427670916,1.0,0.0
prev_u_diesel,-165.03548160408866,1.0,-189.6978065082755,18.398814096729858,-165.03548160408866,1.0,0.0
prev_u_diesel,-156.46963893146815,1.0,-189.6978065082755,18.398814096729858,-156.46963893146815,1.0,0.0
prev_u_diesel,-147.90379625884765,1.0,-189.6978065082755,18.398814096729858,-147.90379625884765,1.0,0.0
prev_u_diesel,-139.33795358622714,1.0,-189.6978065082755,18.398814096729858,-139.33795358622714,1.0,0.0
prev_u_diesel,-130.77211091360664,1.0,-189.6978065082755,18.398814096729858,-130.77211091360664,1.0,0.0
prev_u_diesel,-122.20626824098616,1.0,-189.6978065082755,18.398814096729858,-122.20626824098616,1.0,0.0
prev_u_diesel,-113.64042556836564,1.0,-189.6978065082755,18.398814096729858,-113.64042556836564,1.0,0.0
prev_u_diesel,-105.0745828957451,1.0,-189.6978065082755,18.398814096729858,-105.0745828957451,1.0,0.0
prev_u_diesel,-96.50874022312462,1.0,-189.6978065082755,18.398814096729858,-96.50874022312462,0.9999901076717242,-9.892328275751261e-06
prev_u_diesel,-87.94289755050414,1.0,-189.6978065082755,18.398814096729858,-87.94289755050414,0.9987373873629606,-0.0012626126370394175
prev_u_diesel,-79.37705487788361,0.99,-189.6978065082755,18.398814096729858,-79.37705487788361,0.9974846670541968,0.007484667054196814
prev_u_diesel,-70.81121220526308,0.99,-189.6978065082755,18.398814096729858,-70.81121220526308,0.996231946745433,0.006231946745433037
prev_u_diesel,-62.2453695326426,0.99,-189.6978065082755,18.398814096729858,-62.2453695326426,0.9949792264366694,0.004979226436669371
prev_u_diesel,-53.67952686002212,0.99,-189.6978065082755,18.398814096729858,-53.67952686002212,0.9937265061279056,0.0037265061279055933
prev_u_diesel,-45.11368418740159,0.99,-189.6978065082755,18.398814096729858,-45.11368418740159,0.9924737858191418,0.002473785819141816
prev_u_diesel,-36.547841514781055,0.99,-189.6978065082755,18.398814096729858,-36.547841514781055,0.9912210655103781,0.0012210655103781498
prev_u_diesel,-27.98199884216058,0.99,-189.6978065082755,18.398814096729858,-27.98199884216058,0.9899683452016144,-3.165479838562746e-05
prev_u_diesel,-19.416156169540105,0.99,-189.6978065082755,18.398814096729858,-19.416156169540105,0.9887156248928506,-0.0012843751071494047
prev_u_diesel,-10.850313496919568,0.99,-189.6978065082755,18.398814096729858,-10.850313496919568,0.9874629045840869,-0.002537095415913071
prev_u_diesel,-2.284470824299035,0.98,-189.6978065082755,18.398814096729858,-2.284470824299035,0.9862101842753231,0.006210184275323161
prev_u_diesel,6.281371848321442,0.98,-189.6978065082755,18.398814096729858,6.281371848321442,0.9849574639665594,0.004957463966559383
prev_u_diesel,14.847214520941918,0.98,-189.6978065082755,18.398814096729858,14.847214520941918,0.9837047436577957,0.003704743657795717
prev_u_diesel,23.41305719356245,0.98,-189.6978065082755,18.398814096729858,23.41305719356245,0.9824520233490319,0.00245202334903194
prev_u_diesel,31.978899866182985,0.98,-189.6978065082755,18.398814096729858,31.978899866182985,0.9811993030402681,0.0011993030402681626
prev_u_diesel,40.54474253880346,0.98,-189.6978065082755,18.398814096729858,40.54474253880346,0.9799465827315045,-5.3417268495503656e-05
prev_u_diesel,49.11058521142394,0.98,-189.6978065082755,18.398814096729858,49.11058521142394,0.9786938624227407,-0.001306137577259281
