date,actual_delta,raw_rule_delta,rule_delta,pred_delta_no_special,carry_before,carry_after,is_special_regulated,special_type,abs_error
2025-08-27,-175,-189.49447204911323,-185.6237920032277,-185.6237920032277,3.8706800458855284,0.0,False,normal,10.623792003227692
2025-09-09,0,11.843873831365398,11.843873831365398,0.0,0.0,11.843873831365398,False,threshold_no_adjust,0.0
2025-09-23,0,-14.995252327433759,-3.151378496068361,0.0,11.843873831365398,-3.151378496068361,False,threshold_no_adjust,0.0
2025-10-14,-70,-117.87144574467285,-121.02282424074122,-121.02282424074122,-3.151378496068361,0.0,False,normal,51.022824240741215
2025-10-28,-255,-210.40484247909728,-210.40484247909728,-210.40484247909728,0.0,0.0,False,normal,44.59515752090272
2025-11-11,120,121.47127577458429,121.47127577458429,121.47127577458429,0.0,0.0,False,normal,1.471275774584285
2025-11-25,-65,-90.24368683896859,-90.24368683896859,-90.24368683896859,0.0,0.0,False,normal,25.243686838968586
2025-12-09,-55,-67.02479149000021,-67.02479149000021,-67.02479149000021,0.0,0.0,False,normal,12.024791490000212
2025-12-23,-165,-150.3651325736257,-150.3651325736257,-150.3651325736257,0.0,0.0,False,normal,14.634867426374313
2026-01-06,0,-12.832790422192183,-12.832790422192183,0.0,0.0,-12.832790422192183,False,threshold_no_adjust,0.0
2026-01-21,85,48.67083364894511,35.83804322675293,0.0,-12.832790422192183,35.83804322675293,False,normal,85.0
2026-02-04,195,162.0772234058039,197.91526663255684,197.91526663255684,35.83804322675293,0.0,False,normal,2.915266632556836
2026-02-25,170,160.2225852397732,160.2225852397732,160.2225852397732,0.0,0.0,False,normal,9.777414760226804
2026-03-10,670,496.6600242555702,496.6600242555702,496.6600242555702,0.0,0.0,False,normal,173.3399757444298
2026-03-24,1115,2009.5017618453685,2009.5017618453685,2009.5017618453685,0.0,0.0,True,temporary_control,894.5017618453685
2026-04-08,400,129.06650884233753,129.06650884233753,129.06650884233753,0.0,0.0,True,temporary_control,270.9334911576625
2026-04-22,-530,-531.5016530719771,-531.5016530719771,-531.5016530719771,0.0,0.0,False,normal,1.5016530719771026
2026-05-09,310,259.52511651414835,259.52511651414835,259.52511651414835,0.0,0.0,False,normal,50.47488348585165
