scenario,date,month,alpha_gasoline,alpha_diesel,optimal_u_gasoline,optimal_u_diesel,optimal_price_gasoline,optimal_price_diesel,S_gasoline,S_diesel,LC,LF,LV,Lpi,LE,total_loss,f_gasoline,f_diesel,u_hist_gasoline,u_hist_diesel,historical_alpha_gasoline,historical_alpha_diesel,gasoline_price_after,diesel_price_after,grid_step
equal_weight,2016-06-23,2016-06-01,0.0,0.0,0.0,0.0,7940.547730166638,6946.702639783144,11.470364737184136,11.04654641292861,0.0,0.0037556998946125094,0.028612866260707005,0.0,0.0,0.006473713231063903,0.0,0.0,0,0,,,7530,6555,0.05
equal_weight,2016-07-07,2016-07-01,0.0,0.0,0.0,0.0,7940.547730166638,6946.702639783144,8.029255316028895,7.732582489050026,0.0,0.0018415663109645727,0.0,0.0,0.0,0.00036831326219291456,0.0,0.0,0,0,,,7530,6555,0.05
equal_weight,2016-07-22,2016-07-01,0.0,0.0,-0.0,-0.0,7940.547730166638,6946.702639783144,-152.2554283645305,-146.07459587655487,0.0,0.0,0.0,0.0,0.0,0.0,-157.87590708575073,-151.48740361888989,-155,-150,0.98178374940903,0.9901813379637037,7375,6405,0.05
equal_weight,2016-08-05,2016-08-01,0.0,0.0,-0.0,-0.0,7940.547730166638,6946.702639783144,-328.61645474377724,-315.5772287048102,0.0,0.0,0.0,0.0,0.0,0.0,-222.03765488860589,-213.3250115912218,-220,-215,0.9908229309590386,1.0078518144510304,7155,6190,0.05
equal_weight,2016-08-19,2016-08-01,0.0,0.0,0.0,0.0,7940.547730166638,6946.702639783144,-102.83730807972766,-98.54778787553454,0.0,0.0,0.0,0.0,0.0,0.0,127.19421024091638,122.35627221783258,175,170,1.3758487879954244,1.3893852511079008,7330,6360,0.05
equal_weight,2016-09-02,2016-09-01,0.55,0.55,126.13933155690644,121.25094557816077,8066.6870617235445,7067.953585361305,31.21879198165952,30.22186759653006,0.0002830569724569915,0.02802039392545784,0.10757563712121411,0.0,0.0,0.02717581760382579,229.34423919437532,220.456264687565,205,200,0.89385284199904,0.9072094198976108,7535,6560,0.05
equal_weight,2016-09-19,2016-09-01,0.0,0.0,-0.0,-0.0,8066.6870617235445,7067.953585361305,-125.06715861369214,-119.9001511081573,0.0,0.0,0.04526264232448584,0.0,0.0,0.009052528464897168,-146.9203130008538,-141.05545842572835,-155,-150,1.0549936685684793,1.0634115239076787,7380,6410,0.05
equal_weight,2016-09-30,2016-09-01,0.0,0.0,0.0,0.0,8066.6870617235445,7067.953585361305,-87.5470110295845,-83.9301057757101,0.0,0.0,0.0,0.0,3.9000081373841526e-33,7.800016274768305e-34,0.0,0.0,0,0,,,7380,6410,0.05
equal_weight,2016-10-20,2016-10-01,0.65,0.65,229.73085401272053,220.92696445269166,8296.417915736265,7288.880549813997,62.41832136306343,60.20959912383688,0.0009075563493497396,0.11149715730264159,0.3570056907152324,0.0,0.0,0.09388208087344474,353.4320830964931,339.8876376195256,355,340,1.0044362608220794,1.000330586841173,7735,6750,0.05
equal_weight,2016-11-02,2016-11-01,0.0,0.0,-0.0,-0.0,8296.417915736265,7288.880549813997,-12.10631778295862,-11.357992413574564,0.0,0.0,0.15020999591003448,0.0,0.0,0.030041999182006895,-55.79914273710302,-53.50471180026038,0,0,-0.0,-0.0,7735,6750,0.05
equal_weight,2016-11-17,2016-11-01,0.0,0.0,-0.0,-0.0,8296.417915736265,7288.880549813997,-292.7039089606249,-280.9188637951444,0.0,0.0,0.0,0.0,0.0,0.0,-284.2294865125539,-272.9682691056422,-365,-355,1.2841735897231712,1.3005174600078167,7370,6395,0.05
equal_weight,2016-12-01,2016-12-01,0.0,0.0,0.0,0.0,8296.417915736265,7288.880549813997,-76.47820587976699,-73.17565694983993,0.0,0.0,0.0,0.0,0.0,0.0,128.41453039267043,123.46754770676112,175,170,1.3627741305043821,1.3768800235974132,7545,6565,0.05
equal_weight,2016-12-15,2016-12-01,0.7,0.7,283.2675293564346,272.2108638118993,8579.6854450927,7561.091413625896,67.86562560834938,65.43883891164029,0.0012997448304663149,0.13177368515151838,0.5423229419555866,0.0,0.0,0.13507927438751427,404.6678990806208,388.87266258842754,435,420,1.0749555400571476,1.0800450646347357,7980,6985,0.05
equal_weight,2016-12-29,2016-12-01,1.0,1.0,77.71243352081123,74.71447030925725,8657.397878613512,7635.805883935153,47.50593792584456,45.8071872381482,9.117107984643616e-05,0.06456910572424401,0.14378936731869982,0.0,0.0,0.041689928824558055,77.71243352081123,74.71447030925725,100,95,1.2867953745550924,1.2715073747665897,8080,7080,0.05
equal_weight,2017-01-13,2017-01-01,0.0,0.0,0.0,0.0,8657.397878613512,7635.805883935153,33.254156548091196,32.06503106670374,0.0,0.03149108822630997,0.01719206270146617,0.0,0.0,0.009736630185555229,0.0,0.0,70,70,,,8150,7150,0.05
equal_weight,2017-01-26,2017-01-01,0.0,0.0,0.0,0.0,8657.397878613512,7635.805883935153,23.277909583663835,22.445521746692616,0.0,0.015430633230891885,0.0,0.0,0.0,0.003086126646178377,0.0,0.0,-70,-70,,,8080,7080,0.05
equal_weight,2017-02-15,2017-02-01,0.0,0.0,0.0,0.0,8657.397878613512,7635.805883935153,16.294536708564685,15.71186522268483,0.0,0.007561010283137023,0.0,0.0,0.0,0.0015122020566274048,0.0,0.0,50,50,,,8130,7130,0.05
equal_weight,2017-02-28,2017-02-01,0.95,1.0,53.159570762480634,54.20873342834283,8710.557449375992,7690.014617363496,14.204047841388991,10.998305655879385,4.405192956932126e-05,0.004697035098056518,0.02030275568210058,0.0,0.0,0.005008768541945284,55.95744290787435,54.20873342834283,0,0,0.0,0.0,8130,7130,0.05
equal_weight,2017-03-15,2017-03-01,0.0,0.0,-0.0,-0.0,8710.557449375992,7690.014617363496,-82.2094593526277,-80.82888865276114,0.0,0.0,0.008623202420921478,0.0,0.0,0.0017246404841842957,-92.1522928416,-88.5277026118767,-85,-85,0.9223861651072097,0.9601514270923435,8045,7045,0.05
equal_weight,2017-03-29,2017-03-01,0.0,0.0,-0.0,-0.0,8710.557449375992,7690.014617363496,-313.32967402533956,-302.31219542929915,0.0,0.0,0.0,0.0,0.0,0.0,-255.78305247850017,-245.73197337236635,-230,-220,0.8991995277690755,0.8952843904713459,7815,6825,0.05
equal_weight,2017-04-13,2017-04-01,0.0,0.0,0.0,0.0,8710.557449375992,7690.014617363496,-10.523728063217192,-10.764012715373582,0.0,0.0,0.0,0.0,0.0,0.0,208.8070437545205,200.8545240851358,200,190,0.9578220945224707,0.9459582793338779,8015,7015,0.05
equal_weight,2017-04-26,2017-04-01,0.0,0.0,0.0,0.0,8710.557449375992,7690.014617363496,-7.3666096442520335,-7.534808900761507,0.0,0.0,0.0,0.0,2.1150048317784296e-06,4.2300096635568594e-07,0.0,0.0,0,0,,,8015,7015,0.05
equal_weight,2017-05-12,2017-05-01,0.0,0.0,-0.0,-0.0,8710.557449375992,7690.014617363496,-256.21682049535696,-246.34043261246848,0.0,0.0,0.0,0.0,0.0,0.0,-251.0601937443805,-241.06606638193543,-250,-235,0.9957771332501242,0.9748364982555255,7765,6780,0.05
equal_weight,2017-05-26,2017-05-01,0.0,0.0,0.0,0.0,8710.557449375992,7690.014617363496,-56.5449662866518,-54.33848435492219,0.0,0.0,0.0,0.0,0.0,0.0,122.80680806009806,118.09981847380574,140,135,1.1400019446111496,1.1431008255947717,7905,6915,0.05
equal_weight,2017-06-10,2017-06-01,0.0,0.0,-0.0,-0.0,8710.557449375992,7690.014617363496,-192.2989345939847,-184.63412174230234,0.0,0.0,0.0,0.0,0.0,0.0,-152.71745819332847,-146.5971826938568,-180,-175,1.1786471705948245,1.193747361199005,7725,6740,0.05
equal_weight,2017-06-24,2017-06-01,0.0,0.0,-0.0,-0.0,8710.557449375992,7690.014617363496,-347.0629173299234,-333.29280080703427,0.0,0.0,0.0,0.0,0.0,0.0,-212.4536631141341,-204.0489155874226,-250,-240,1.1767271805791144,1.1761885590476198,7475,6500,0.05
equal_weight,2017-07-07,2017-07-01,0.0,0.0,0.0,0.0,8710.557449375992,7690.014617363496,-242.94404213094634,-233.30496056492396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,7475,6500,0.05
equal_weight,2017-07-22,2017-07-01,0.0,0.0,0.0,0.0,8710.557449375992,7690.014617363496,-111.18370694861417,-106.53826504197522,0.0,0.0,0.0,0.0,0.0,0.0,58.87712254304824,56.77520735347152,75,75,1.2738394262587045,1.3209991384631046,7550,6575,0.05
equal_weight,2017-08-05,2017-08-01,0.4,0.4,62.25665668236627,59.86996338392047,8772.814106058358,7749.884580747416,15.556390159519495,15.228159546498055,5.6611148297633136e-05,0.007047755677648166,0.02621800432777706,0.0,0.0,0.006664474230744572,155.64164170591567,149.67490845980117,175,165,1.124377757018664,1.1023891826485717,7725,6740,0.05
equal_weight,2017-08-18,2017-08-01,0.0,0.0,0.0,0.0,8772.814106058358,7749.884580747416,10.889473111663646,10.659711682548638,0.0,0.0034534002820476016,0.011031817033160807,0.0,0.0,0.0028970434630416816,0.0,0.0,0,0,,,7725,6740,0.05
equal_weight,2017-09-01,2017-09-01,0.0,0.0,-0.0,-0.0,8772.814106058358,7749.884580747416,-81.70525372744144,-78.34420613221599,0.0,0.0,0.0,0.0,0.0,0.0,-89.327884905606,-85.80600431000003,0,0,-0.0,-0.0,7725,6740,0.05
equal_weight,2017-09-16,2017-09-01,0.35,0.4,37.341544651192066,41.01348029559401,8810.15565070955,7790.89806104301,12.154905314433407,6.6792761508398115,2.3876375729338403e-05,0.002526478703546016,0.011105850961500966,0.0,0.0,0.0027312412081552644,106.69012757483448,102.533700738985,95,95,0.8904291536568386,0.9265246383902286,7820,6835,0.05
equal_weight,2017-09-30,2017-09-01,0.85,0.85,189.11539309870267,181.76944110747425,8999.271043808252,7972.667502150484,41.88173838458033,36.75245350102452,0.0005094331112201029,0.04504371757379538,0.20294382295372848,0.0,0.0,0.0496993947277488,222.48869776317963,213.8464013029109,210,195,0.9438681699846488,0.9118694484074334,8030,7030,0.05
equal_weight,2017-10-19,2017-10-01,0.0,0.0,0.0,0.0,8999.271043808252,7972.667502150484,29.31721686920623,25.72671745071716,0.0,0.02206327960567899,0.10173032750702597,0.0,0.0,0.024758721422540993,0.0,0.0,0,0,,,8030,7030,0.05
equal_weight,2017-11-03,2017-11-01,0.95,0.95,107.91834942030769,103.9221146103607,9107.18939322856,8076.589616760845,26.201964935828983,23.478287194994678,0.00015900013778400758,0.018043599112973867,0.07890560977273142,0.0,0.0,0.01942164180469786,113.59826254769231,109.39169958985336,150,150,1.320442730688993,1.3712192109858514,8180,7180,0.05
equal_weight,2017-11-17,2017-11-01,0.9,0.9,204.60410108016578,196.6877325562241,9311.793494308726,8273.27734931707,41.07516446398759,38.288993542743384,0.0005561522482506426,0.046383067171265835,0.19049134477971472,0.0,0.0,0.047486112839846245,227.33789008907308,218.5419250624712,265,250,1.1656657845120784,1.1439452632648694,8445,7430,0.05
equal_weight,2017-11-30,2017-11-01,0.0,0.0,0.0,0.0,9311.793494308726,8273.27734931707,28.752615124791312,26.802295479920367,0.0,0.022727702913920258,0.11910042060996226,0.0,0.0,0.028365624704776504,0.0,0.0,0,0,,,8445,7430,0.05
equal_weight,2017-12-14,2017-12-01,0.0,0.0,0.0,0.0,9311.793494308726,8273.27734931707,20.12683058735392,18.761606835944256,0.0,0.011135687428846016,0.0,0.0,0.0,0.002227137485769203,0.0,0.0,0,0,,,8445,7430,0.05
equal_weight,2017-12-29,2017-12-01,0.0,0.0,0.0,0.0,9311.793494308726,8273.27734931707,14.088781411147743,13.133124785160978,0.0,0.005456486840134546,0.0,0.0,0.0,0.0010912973680269093,0.0,0.0,70,70,,,8515,7500,0.05
equal_weight,2018-01-13,2018-01-01,0.85,0.85,191.63436618244472,184.554006640631,9503.42786049117,8457.8313559577,43.6799763141172,41.761541462665235,0.0004605695605343156,0.05386205845597153,0.24873059053043844,0.0,0.0,0.06061064370938886,225.4521955087585,217.12236075368355,180,175,0.7983954185667145,0.8059971317211789,8695,7675,0.05
equal_weight,2018-01-27,2018-01-01,0.0,0.0,0.0,0.0,9503.42786049117,8457.8313559577,30.575983419882036,29.233079023865663,0.0,0.026392408643426048,0.10471964498274888,0.0,0.0,0.026222410725234988,0.0,0.0,65,60,,,8760,7735,0.05
equal_weight,2018-02-10,2018-02-01,0.0,0.0,0.0,0.0,9503.42786049117,8457.8313559577,21.403188393917425,20.46315531670596,0.0,0.012932280235278763,0.0,0.0,0.0,0.0025864560470557525,0.0,0.0,-170,-160,,,8590,7575,0.05
equal_weight,2018-03-01,2018-03-01,0.0,0.0,-0.0,-0.0,9503.42786049117,8457.8313559577,-137.75717900686513,-131.89194973744097,0.0,0.0,0.0,0.0,0.0,0.0,-152.73941088260733,-146.21615845913513,-190,-185,1.2439487549551338,1.265250037681056,8400,7390,0.05
equal_weight,2018-03-14,2018-03-01,0.0,0.0,-0.0,-0.0,9503.42786049117,8457.8313559577,-159.56425738742587,-152.89229651764998,0.0,0.0,0.0,0.0,0.0,0.0,-63.13423208262028,-60.56793170144131,0,0,-0.0,-0.0,8400,7390,0.05
equal_weight,2018-03-29,2018-03-01,0.0,0.0,0.0,0.0,9503.42786049117,8457.8313559577,-2.118634461554933,-1.6076929211206306,0.0,0.0,0.0,0.0,0.0,0.0,109.57634570964316,105.41691464123436,170,165,1.5514297259964138,1.5652137094084464,8570,7555,0.05
equal_weight,2018-04-13,2018-04-01,0.0,0.0,0.0,0.0,9503.42786049117,8457.8313559577,-1.483044123088453,-1.1253850447844413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,50,,,8625,7605,0.05
equal_weight,2018-04-27,2018-04-01,0.8,0.8,251.4688405138914,241.72804443134257,9754.896701005062,8699.559400389042,61.82907924231091,59.64424157648651,0.0007659225061862558,0.10929974761391106,0.42754102844969866,0.0,0.0,0.10752133971395919,314.3360506423642,302.1600555391782,255,245,0.8112337082523385,0.8108285509903648,8880,7850,0.05
equal_weight,2018-05-01,2018-05-01,0.0,0.0,0.0,0.0,9754.896701005062,8699.559400389042,43.28035546961763,41.750969103540555,0.0,0.053574159228140295,0.17991324020815783,0.0,0.0,0.04669747988725963,0.0,0.0,-75,-65,,,8805,7785,0.05
equal_weight,2018-05-12,2018-05-01,1.0,1.0,106.90771206021807,102.92782260783008,9861.80441306528,8802.487222996871,30.29624882873233,29.2256783724784,0.00013142304141312573,0.02625133802178875,0.07741177376578191,0.0,0.0,0.02075890696579676,106.90771206021807,102.92782260783008,170,165,1.5901565633005394,1.6030650976526912,8975,7950,0.05
equal_weight,2018-05-26,2018-05-01,0.9,0.9,208.60549327963204,200.42750522828018,10070.409906344912,9002.914728225152,44.38576232229394,42.72769766387711,0.0004878688316798606,0.05620837192625566,0.1996493738386456,0.0,0.0,0.05126912291931623,231.78388142181336,222.6972280314224,260,250,1.1217346021004686,1.1226004122724202,9235,8200,0.05
equal_weight,2018-06-09,2018-06-01,0.0,0.0,-0.0,-0.0,10070.409906344912,9002.914728225152,-175.88026788266313,-169.03739028764247,0.0,0.0,0.12374285732068013,0.0,0.0,0.02474857146413603,-206.9503015082689,-198.94677865235644,-130,-125,0.6281701406209632,0.6283087408941036,9105,8075,0.05
equal_weight,2018-06-26,2018-06-01,0.0,0.0,0.0,0.0,10070.409906344912,9002.914728225152,-58.409294293442784,-56.004775369200715,0.0,0.0,0.0,0.0,0.0,0.0,64.7068932244214,62.321397832149,-55,-55,-0.8499867210320975,-0.8825219252644523,9050,8020,0.05
equal_weight,2018-07-10,2018-07-01,0.7,0.7,219.04544991196235,210.87451240512763,10289.455356256874,9213.78924063028,52.99011538543107,51.17144827232852,0.0005145593969353634,0.08031173955918156,0.32492311536238105,0.0,0.0,0.08114988286369959,312.9220713028034,301.24930343589665,270,260,0.8628346312418812,0.8630725350550922,9320,8280,0.05
equal_weight,2018-07-24,2018-07-01,0.0,0.0,-0.0,0.0,10289.455356256874,9213.78924063028,-13.806450388874268,35.82001379062996,0.0,0.022159354514901603,0.1367494675267965,0.0,0.0,0.03178176440833962,-50.89953115867601,0.0,-125,-120,2.4558182984106582,,9195,8160,0.05
equal_weight,2018-08-07,2018-08-01,0.0,0.0,0.0,0.0,10289.455356256874,9213.78924063028,-9.664515272211986,25.074009653440967,0.0,0.011065802269978357,0.0,0.0,0.0,0.0022131604539956714,0.0,0.0,70,70,,,9265,8230,0.05
equal_weight,2018-08-21,2018-08-01,0.0,0.0,-0.0,-0.0,10289.455356256874,9213.78924063028,-136.7463884117878,-156.17860730542148,0.0,0.0,0.0,0.0,0.0,0.0,-129.9812277212394,-173.73041406283016,-50,-50,0.3846709319228089,0.28780222662634847,9215,8180,0.05
equal_weight,2018-09-04,2018-09-01,0.25,0.2,36.36651248526672,27.96547380672654,10325.821868742141,9241.754714437006,13.377065567548705,2.5368701131111173,1.0676222656395184e-05,0.002324302746208244,0.007158277959458467,0.0,0.0,0.0018986513856646212,145.46604994106687,139.8273690336327,180,170,1.2374021297266542,1.2157848722671016,9395,8350,0.05
equal_weight,2018-09-18,2018-09-01,0.9,0.85,79.41688428007724,71.99875355699825,10405.238753022219,9313.753467994004,18.188044150626013,14.48147147158923,6.0005695790145476e-05,0.007743259947417266,0.028838430479396656,0.0,0.0,0.007328339224520814,88.24098253341916,84.70441594940971,145,145,1.643227396579415,1.7118351903471272,9540,8495,0.05
equal_weight,2018-10-01,2018-10-01,0.9,0.9,173.74096824462944,167.03115713312746,10578.979721266847,9480.784625127131,32.036182932619255,28.696047489348842,0.00030219404923530007,0.027052890851134204,0.14487926740779156,0.0,0.0,0.034446870461632216,193.0455202718105,185.59017459236384,240,230,1.243230092374467,1.2392897442182988,9780,8725,0.05
equal_weight,2018-10-20,2018-10-01,1.0,1.0,128.22853400711935,123.20417918748176,10707.208255273967,9603.988804314613,22.425328052833464,20.0872332425442,0.00015891261787219415,0.01325591651705576,0.07025099650911448,0.0,0.0,0.01673316512880849,128.22853400711935,123.20417918748176,165,160,1.2867650814041052,1.298657245680972,9945,8885,0.05
equal_weight,2018-11-03,2018-11-01,0.0,0.0,-0.0,-0.0,10707.208255273967,9603.988804314613,-348.59040359877,-335.93856538393436,0.0,0.0,0.0467620094191549,0.0,0.0,0.00935240188383098,-364.28813323575343,-349.9996286537153,-375,-365,1.0294049291946445,1.0428582493186753,9570,8520,0.05
equal_weight,2018-11-17,2018-11-01,0.0,0.0,-0.0,-0.0,10707.208255273967,9603.988804314613,-683.9472289302112,-657.8005391455001,0.0,0.0,0.0,0.0,0.0,0.0,-439.9339464110721,-422.64354337674615,-510,-490,1.159264940022288,1.1593694205881007,9060,8030,0.05
equal_weight,2018-12-01,2018-12-01,0.0,0.0,-0.0,-0.0,10707.208255273967,9603.988804314613,-930.0402563315515,-893.8861668437587,0.0,0.0,0.0,0.0,0.0,0.0,-451.2771960804037,-433.4257894419086,-540,-520,1.1966037829746412,1.199744022314793,8520,7510,0.05
equal_weight,2018-12-15,2018-12-01,0.0,0.0,-0.0,-0.0,10707.208255273967,9603.988804314613,-807.1192563348446,-775.5963382688897,0.0,0.0,0.0,0.0,0.0,0.0,-156.0910769027586,-149.8760214782586,-125,-120,0.800814514707156,0.8006617657475483,8395,7390,0.05
equal_weight,2018-12-29,2018-12-01,0.0,0.0,-0.0,-0.0,10707.208255273967,9603.988804314613,-843.5662866995565,-810.5289674652213,0.0,0.0,0.0,0.0,0.0,0.0,-278.58280726516523,-267.6115306769986,-370,-355,1.328150877766913,1.3265497159331203,8025,7035,0.05
equal_weight,2019-01-15,2019-01-01,0.0,0.0,-0.0,-0.0,10707.208255273967,9603.988804314613,-643.5909003530517,-618.2260778863727,0.0,0.0,0.0,0.0,0.0,0.0,-53.09449966336221,-50.85580066071782,105,105,-1.9776059792584337,-2.06466123108557,8130,7140,0.05
equal_weight,2019-01-29,2019-01-01,0.0,0.0,0.0,0.0,10707.208255273967,9603.988804314613,-191.55764797132753,-183.8712224352027,0.0,0.0,0.0,0.0,0.0,0.0,258.9559822758086,248.8870320852581,245,230,0.9461067392490498,0.9241140370913812,8375,7370,0.05
equal_weight,2019-02-15,2019-02-01,0.0,0.0,0.0,0.0,10707.208255273967,9603.988804314613,-15.16609913895229,-14.352430223958123,0.0,0.0,0.0,0.0,0.0,0.0,118.92425444097697,114.35742548068376,50,50,0.42043568181304336,0.43722565272725167,8425,7420,0.05
equal_weight,2019-03-01,2019-03-01,0.75,0.75,116.1319692210802,111.59504864414058,10823.340224495047,9715.583852958753,28.09438700976014,27.151648391276154,0.0001268725113044121,0.022571786644335477,0.09114562731119721,0.0,0.0,0.02276885729336742,154.84262562810693,148.79339819218742,270,260,1.7437059007800095,1.747389354359484,8695,7680,0.05
equal_weight,2019-03-14,2019-03-01,0.0,0.0,0.0,0.0,10823.340224495047,9715.583852958753,19.666070906832097,19.006153873893307,0.0,0.01106017545572438,0.038365327782599074,0.0,0.0,0.009885100647664692,0.0,0.0,0,0,,,8695,7680,0.05
equal_weight,2019-03-29,2019-03-01,0.85,0.9,134.0278543141094,136.69923672810182,10957.368078809155,9852.283089686855,37.41822392550765,28.49311179262554,0.0001770550702550344,0.03174740684271159,0.12956754614428623,0.0,0.0,0.032298401611450575,157.67982860483457,151.88804080900204,80,80,0.5073572232278996,0.526703745560846,8775,7760,0.05
equal_weight,2019-04-01,2019-04-01,0.0,0.0,0.0,0.0,10957.368078809155,9852.283089686855,26.192756747855352,19.945178254837877,0.0,0.015547006912345649,0.05453494760471597,0.0,0.0,0.014016390903412326,0.0,0.0,-225,-200,,,8550,7560,0.05
equal_weight,2019-04-13,2019-04-01,0.9,0.9,163.23617535416423,157.15659726564175,11120.60425416332,10009.439686952497,36.4722825406281,31.423468919013374,0.00023925349535875785,0.03376825376922737,0.18044443606912391,0.0,0.0,0.04289038866674201,181.3735281712936,174.6184414062686,155,150,0.8545899810341353,0.8590157992019231,8705,7710,0.05
equal_weight,2019-04-27,2019-04-01,1.0,1.0,143.94608777164467,138.38561166936722,11264.550341934964,10147.825298621865,25.53059777843967,21.996428243309367,0.0001801204584519495,0.016546444346921416,0.08220315566338254,0.0,0.0,0.019785944093751184,143.94608777164467,138.38561166936722,195,185,1.3546738436500407,1.3368441832089055,8900,7895,0.05
equal_weight,2019-05-14,2019-05-01,0.0,0.0,0.0,0.0,11264.550341934964,10147.825298621865,17.871418444907768,15.397499770316555,0.0,0.008111397231200168,0.05897226846540582,0.0,0.0,0.013416733139321199,0.0,0.0,-75,-75,,,8825,7820,0.05
equal_weight,2019-05-28,2019-05-01,0.0,0.0,0.0,0.0,11264.550341934964,10147.825298621865,12.509992911435436,10.778249839221589,0.0,0.003974584643288081,0.0,0.0,0.0,0.0007949169286576163,0.0,0.0,50,50,,,8875,7870,0.05
equal_weight,2019-06-12,2019-06-01,0.0,0.0,-0.0,-0.0,11264.550341934964,10147.825298621865,-454.3206562813591,-437.3697398536388,0.0,0.0,0.0,0.0,0.0,0.0,-463.0776513193639,-444.9145147410939,-465,-445,1.0041512447753829,1.0001921386155628,8410,7425,0.05
equal_weight,2019-06-26,2019-06-01,0.0,0.0,-0.0,-0.0,11264.550341934964,10147.825298621865,-407.1209992313612,-391.5883655210667,0.0,0.0,0.0,0.0,0.0,0.0,-89.09653983440987,-85.42954762351957,-120,-115,1.3468536513654255,1.3461384637876674,8290,7310,0.05
equal_weight,2019-07-10,2019-07-01,0.0,0.0,0.0,0.0,11264.550341934964,10147.825298621865,-106.4149175860187,-102.24164535922992,0.0,0.0,0.0,0.0,0.0,0.0,178.56978187593415,171.87021050551672,150,140,0.8400077461270367,0.8145681534235757,8440,7450,0.05
equal_weight,2019-07-23,2019-07-01,0.0,0.0,0.0,0.0,11264.550341934964,10147.825298621865,-74.49044231021308,-71.56915175146094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,,8440,7450,0.05
equal_weight,2019-08-07,2019-08-01,0.0,0.0,0.0,0.0,11264.550341934964,10147.825298621865,-52.14330961714916,-50.098406226022654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80,-70,,,8360,7380,0.05
equal_weight,2019-08-21,2019-08-01,0.0,0.0,-0.0,-0.0,11264.550341934964,10147.825298621865,-258.30362012876265,-247.6692474859829,0.0,0.0,0.0,0.0,0.0,0.0,-221.80330339675825,-212.60036312776705,-210,-205,0.9467848169256312,0.9642504696795864,8150,7175,0.05
equal_weight,2019-09-04,2019-09-01,0.0,0.0,0.0,0.0,11264.550341934964,10147.825298621865,-64.57294797212401,-61.59361701486887,0.0,0.0,0.0,0.0,0.0,0.0,116.23958611800984,111.77485622531916,115,105,0.9893359383028827,0.93938837003143,8265,7280,0.05
