w_wti,w_brent,w_basket,beta,alpha,pi0,lambda,lambda_factor,price_mae,price_rmse,change_mae,segments_used,rows_used
0.56,0.24,0.19999999999999996,1820.751832,1.2952479227575944,2612.99236343312,0.0,0.0,211.509128326462,338.39259544621035,211.509128326462,18,194
0.48,0.02,0.5,1820.751832,1.3115768236320757,2548.3569703459843,0.0,0.0,211.52124696504737,327.4636512829447,211.52124696504737,18,194
0.5,0.2,0.3,1820.751832,1.3003140469652679,2581.875879561766,0.0,0.0,211.52384728107964,334.8482207616532,211.52384728107964,18,194
0.46,0.1,0.44000000000000006,1820.751832,1.307448428188081,2552.57663344626,0.0,0.0,211.55645224581582,330.2438527474924,211.55645224581582,18,194
0.54,0.24,0.21999999999999997,1820.751832,1.296107944052378,2604.711559670728,0.0,0.0,211.56291191664297,337.79727123326023,211.56291191664297,18,194
0.46,0.08,0.46,1820.751832,1.3085905898178765,2549.819037893234,0.0,0.0,211.56577479999524,329.51294137500275,211.56577479999524,18,194
0.46,0.12,0.42000000000000004,1820.751832,1.3062790559711366,2555.4367598874833,0.0,0.0,211.5779576159819,331.01155799420343,211.5779576159819,18,194
0.48,0.18,0.34,1820.751832,1.302159704760022,2571.415746059403,0.0,0.0,211.60168840630237,333.66078906213295,211.60168840630237,18,194
0.46,0.06,0.48000000000000004,1820.751832,1.3097054908226102,2547.1640178685057,0.0,0.0,211.613496346703,328.8185344284818,211.613496346703,18,194
0.48,0.0,0.52,1820.751832,1.3126303951981502,2545.9387047855816,0.0,0.0,211.61456470964563,326.85353612367965,211.61456470964563,18,194
0.46,0.14,0.4,1820.751832,1.3050825216557445,2558.3993804200836,0.0,0.0,211.6173317113576,331.8163394139623,211.6173317113576,18,194
0.74,0.04,0.22,1820.751832,1.2983042985845368,2662.2320062029967,0.0,0.0,211.61926086297467,336.4953431881577,211.61926086297467,18,194
0.64,0.22,0.13999999999999999,1820.751832,1.2924809403338988,2644.8226332878176,0.0,0.0,211.61931221206302,340.5747604289825,211.61931221206302,18,194
0.66,0.2,0.13999999999999996,1820.751832,1.2927370002717942,2650.3388603275907,0.0,0.0,211.6559569839892,340.43674058346244,211.6559569839892,18,194
0.5,0.22,0.28,1820.751832,1.298964374342065,2585.401601464304,0.0,0.0,211.66985286665633,335.8563614671639,211.66985286665633,18,194
0.52,0.24,0.24,1820.751832,1.2968906755223772,2596.7105134793496,0.0,0.0,211.67367598104735,337.3002861537439,211.67367598104735,18,194
0.62,0.24,0.14,1820.751832,1.2921444380468639,2639.5962365152263,0.0,0.0,211.68782656604964,340.80600468713646,211.68782656604964,18,194
0.46,0.04,0.5,1820.751832,1.310793080038553,2544.611624303591,0.0,0.0,211.68932032756572,328.160335184961,211.68932032756572,18,194
0.58,0.26,0.16000000000000003,1820.751832,1.292791846624971,2625.678371019037,0.0,0.0,211.70927940046798,340.29378940778867,211.70927940046798,18,194
0.46,0.16,0.38,1820.751832,1.3038588717646817,2561.4644675944764,0.0,0.0,211.71432139294586,332.6584723180801,211.71432139294586,18,194
0.48,0.2,0.32,1820.751832,1.3008597011296168,2574.761725062624,0.0,0.0,211.72627532400747,334.60422340244986,211.72627532400747,18,194
0.72,0.1,0.18000000000000002,1820.751832,1.2956895653647194,2662.189943925641,0.0,0.0,211.73393327022922,338.344662424387,211.73393327022922,18,194
0.56,0.26,0.17999999999999994,1820.751832,1.293761162126909,2617.0280991272434,0.0,0.0,211.73468870741965,339.5658370817205,211.73468870741965,18,194
